record_id,owner_id,taxpayer_type,owner_name,tin,mailing_address,mailing_city,mailing_province,property_id,pin,tax_declaration_no,province,city_municipality,barangay,property_address,property_type,class_code,zoning_classification,land_use,lot_number,unit_no,lot_area_sqm,market_value,assessment_level,assessed_value,tax_rate,tax_amount,assessment_year,due_date,years_as_owner,prior_assessments,prior_late_payments,prior_unpaid_payments,avg_previous_delay_days,outstanding_balance,payment_compliance_score,is_late_payment
506,1584,Company,Tagum Commercial Hub Corp.,684-152-788-000,"107 Buhangin Road, Sasa, City of Davao",City of Davao,Davao Del Sur,253,11-000-000-000253,TD-11-2024-000253,Davao Del Sur,City of Davao,Dacudao,"977 Bajada Road, Dacudao, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00253,N/A,216,1323671.42,0.2,264734.28,0.0113,2991.5,2023,2023-03-31,9,8,4,2,81.4,3558.47,5.0,1
2255,1195,Individual,Adrian L. Abad,295-985-065-000,"351 Quimpo Blvd, Leon Garcia Sr., City of Davao",City of Davao,Davao Del Sur,1128,11-000-000-001128,TD-11-2024-001128,Davao Del Norte,Carmen,Anibongan,"467 Buhangin Road, Anibongan, Carmen",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01128,N/A,155,1026682.01,0.2,205336.4,0.0144,2956.84,2021,2021-06-30,13,8,4,2,78.4,2962.8,7.76,1
169,1813,Individual,Francis V. Bernardo,913-839-391-000,"549 Diversion Road, Barangay 36-D (Pob.), City of Davao",City of Davao,Davao Del Sur,85,11-000-000-000085,TD-11-2024-000085,Davao Del Sur,City of Davao,Colosas,"444 Cabaguio Ave, Colosas, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00085,N/A,196,1533550.9,0.2,306710.18,0.0114,3496.5,2022,2022-12-31,6,5,1,1,29.3,1625.57,42.59,0
1701,599,Company,Samal Agri Ventures Enterprises,699-197-893-000,"169 Bajada Road, Ilang, City of Davao",City of Davao,Davao Del Sur,851,11-000-000-000851,TD-11-2024-000851,Davao Oriental,City of Mati,Tagbinonga,"868 Lacson St, Tagbinonga, City of Mati",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00851,N/A,4819,5663048.73,0.4,2265219.49,0.0119,26956.11,2021,2021-03-31,7,7,1,0,20.6,8495.39,85.54,0
747,1275,Company,Lanang Realty Partners,375-225-625-000,"766 Agdao Road, Barangay 10-A (Pob.), City of Davao",City of Davao,Davao Del Sur,374,11-000-000-000374,TD-11-2024-000374,Davao Del Sur,City of Davao,Dumoy,"317 Bajada Road, Dumoy, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00374,N/A,274,1335905.23,0.2,267181.05,0.0112,2992.43,2021,2021-12-31,14,8,1,1,30.5,1364.93,72.91,0
3887,479,Company,Malagos Developers Co.,579-837-053-000,"278 Buhangin Road, Datu Abdul Dadia, City of Panabo",City of Panabo,Davao Del Norte,1944,11-000-000-001944,TD-11-2024-001944,Davao Del Sur,City of Davao,Datu Salumay,"910 Lanang Road, Datu Salumay, City of Davao",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01944,N/A,1600,12548992.1,0.5,6274496.05,0.0146,91607.64,2023,2023-12-31,15,8,1,1,25.9,56206.79,68.37,0
4615,1370,Individual,Carla Z. Salazar,470-510-290-000,"766 Bonifacio St, Dapok, Kiblawan",Kiblawan,Davao Del Sur,2308,11-000-000-002308,TD-11-2024-002308,Davao Del Sur,City of Davao,Barangay 7-A (Pob.),"556 J.P. Laurel Ave, Barangay 7-A (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02308,N/A,90,448438.82,0.2,89687.76,0.0106,950.69,2021,2021-06-30,16,8,1,1,30.1,454.33,72.47,0
4347,1098,Company,Durian Prime Estates Co.,198-694-386-000,"701 Quimpo Blvd, Pampanga, City of Davao",City of Davao,Davao Del Sur,2174,11-000-000-002174,TD-11-2024-002174,Davao Oriental,City of Mati,Dawan,"691 Cabaguio Ave, Dawan, City of Mati",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-02174,N/A,128,1597530.3,0.5,798765.15,0.0154,12300.98,2023,2023-06-30,8,7,1,1,44.7,7244.21,58.56,0
1727,848,Individual,Ramon I. Gonzales,948-944-636-000,"977 Quimpo Blvd, Mambago-B, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,864,11-000-000-000864,TD-11-2024-000864,Davao Del Sur,City of Davao,Balengaeng,"Lot 168, Purok 12, Balengaeng, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-00864,N/A,378,1237711.34,0.2,247542.27,0.011,2722.96,2022,2022-09-30,19,8,1,1,26.2,1726.94,73.76,0
2634,1204,Company,Tagum Builders Inc.,304-012-128-000,"139 Lanang Road, Badas, City of Mati",City of Mati,Davao Oriental,1317, 11-000-000-001317,TD-11-2024-001317,Davao Del Sur,Kiblawan,Bagumbayan,"10 Buhangin Road, Bagumbayan, Kiblawan",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01317,N/A,1943,22452203.24,0.5,11226101.62,0.0166,186353.29,2024,2024-06-30,16,8,3,1,54.9,141049.31,28.69,1
4607,1503,Company,Catalunan Township Corp.,603-909-221-000,"701 Bonifacio St, Mandug, City of Davao",City of Davao,Davao Del Sur,2304,11-000-000-002304,TD-11-2024-002304,Davao De Oro,Maragusan,Langgawisan,"806 Agdao Road, Langgawisan, Maragusan",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-02304,N/A,3382,3894771.8,0.4,1557908.72,0.0111,17292.79,2022,2022-09-30,11,8,2,0,15.7,7566.52,72.12,0
2128,424,Individual,ROMMEL A. MANALO,524-672-668-000,"436 Lanang Road, Lipol, Sarangani",Sarangani,Davao Occidental,1064,11-000-000-001064,TD-11-2024-001064,Davao Oriental,Caraga,Alvar,"675 Lacson St, Alvar, Caraga",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01064,N/A,178,3563235.89,0.5,1781617.95,0.0148,26367.95,2024,2024-03-31,9,8,1,1,32.2,16525.89,63.82,0
4319,1303,Individual,Ian H. Valdez,403-309-821-000,"878 Torres St, Lubogan, City of Davao",City of Davao,Davao Del Sur,2160,11-000-000-002160,TD-11-2024-002160,Davao Del Sur,Padada,N C Ordaneza District (Pob.),"382 Catalunan Grande Road, N C Ordaneza District (Pob.), Padada",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02160,N/A,270,1837777.91,0.2,367555.58,0.0138,5072.27,2022,2022-09-30,19,8,1,0,13.3,1496.93,91.67,0
3215,1990,Company,Rizal Agri Ventures Inc.,090-370-630-000,"349 Torres St, Bantol, City of Davao",City of Davao,Davao Del Sur,1608,11-000-000-001608,TD-11-2024-001608,Davao Del Sur,Padada,Piape,"965 Lacson St, Piape, Padada",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01608,N/A,290,1901214.35,0.2,380242.87,0.0129,4905.13,2021,2021-06-30,10,8,5,1,89.3,4096.73,5.0,1
882,938,Individual,Katrina I. Carreon,038-214-266-000,"367 Diversion Road, Barangay 28-C (Pob.), City of Davao",City of Davao,Davao Del Sur,441,11-000-000-000441,TD-11-2024-000441,Davao Del Sur,City of Davao,Mudiang,"395 Bonifacio St, Mudiang, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00441,N/A,130,1265267.33,0.2,253053.47,0.0126,3188.47,2024,2024-06-30,5,4,1,1,39.8,2040.52,53.65,0
3133,88,Individual,Trisha J. Macapagal,188-664-316-000,"643 R. Castillo St, San Agustin, Santa Maria",Santa Maria,Davao Occidental,1567,11-000-000-001567,TD-11-2024-001567,Davao Del Norte,City of Tagum,San Isidro,"Unit 12B, One Oasis Davao, San Isidro, City of Tagum",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-01567,Unit 12B,83,1330299.18,0.25,332574.79,0.0151,5021.88,2021,2021/03/31,15,8,1,0,21.0,746.43,95.41,0
4249,1861,Company,Catalunan Holdings Co.,961-983-727-000,"321 Cabaguio Ave, Baliok, City of Davao",City of Davao,Davao Del Sur,2125,11-000-000-002125,TD-11-2024-002125,Davao Del Sur,City of Davao,Bato,"926 Bajada Road, Bato, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02125,N/A,177,1077884.66,0.2,215576.93,0.0127,2737.83,2021,2021-09-30,10,8,1,1,29.4,1512.93,68.98,0
4327,248,Individual,Ramon Z. Mendoza,348-144-436-000,"378 McArthur Highway, Saloy, City of Davao",City of Davao,Davao Del Sur,2164,11-000-000-002164,TD-11-2024-002164,Davao Del Norte,City of Tagum,Pagsabangan,"246 R. Castillo St, Pagsabangan, City of Tagum",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02164,N/A,225,1539879.09,0.2,307975.82,0.0112,3449.33,2023,2023-12-31,17,8,2,1,39.3,2144.75,55.46,0
3661,1348,Individual,Clarence T. Domingo,448-444-136-000,"129 Lacson St, San Remigio, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,1831,11-000-000-001831,TD-11-2024-001831,Davao Del Sur,Padada,Tulogan,"149 Catalunan Grande Road, Tulogan, Padada",Mixed Use,MIX-01,Mixed Use Corridor,Residential-Commercial,LOT-01831,N/A,117,973449.29,0.45,438052.18,0.0144,6307.95,2023,2023-09-30,12,8,1,1,33.9,2797.51,66.97,0
3784,1898,Individual,Katrina P. Villanueva,998-094-986-000,"790 Diversion Road, Rafael Castillo, City of Davao",City of Davao,Davao Del Sur,1892,11-000-000-001892,TD-11-2024-001892,Davao Del Norte,Island Garden City of Samal,Limao,"11 J.P. Laurel Ave, Limao, Island Garden City of Samal",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01892,N/A,530,7246480.1,0.5,3623240.05,0.0174,63044.38,2024,2024-03-31,5,5,2,1,40.6,44436.1,60.01,1
4845,308,Company,Lanang Holdings LLC,408-324-856-000,"176 Torres St, San Guillermo, Hagonoy",Hagonoy,Davao Del Sur,2423,11-000-000-002423,TD-11-2024-002423,Davao Del Norte,City of Panabo,  San Vicente ,"206 Buhangin Road, San Vicente, City of Panabo",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-02423,N/A,968,2279587.85,0.4,911835.14,0.0127,11580.31,2022,2022-06-30,3,2,1,1,51.0,7373.76,40.0,1
4246,1736,Individual,Ian N. Aquino,836-608-852-000,"517 McArthur Highway, Barangay 24-C (Pob.), City of Davao",City of Davao,Davao Del Sur,2123,11-000-000-002123,TD-11-2024-002123,Davao Del Sur,City of Davao,Lumiad,"816 Bajada Road, Lumiad, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-02123,N/A,1757,3556804.09,0.4,1422721.64,0.0109,15507.67,2024,2024-12-31,8,8,3,1,46.1,10838.0,30.25,1
1892,246,Individual,Ella L. Panganiban,346-138-422-000,"497 Buhangin Road, Barangay 17-B (Pob.), City of Davao",City of Davao,Davao Del Sur,946,11-000-000-000946,TD-11-2024-000946,Davao Occidental,Don Marcelino,Baluntaya,"235 Lanang Road, Baluntaya, Don Marcelino",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00946,N/A,260,1744642.44,0.2,348928.49,0.0144,5024.57,2023,2023-06-30,6,6,3,2,78.8,4869.66,5.0,1
4995,489,Company,Tagum Urban Homes Partners,589-867-123-000," 710 Buhangin Road, Matiao, City of Mati  ",City of Mati,Davao Oriental,2498,11-000-000-002498,TD-11-2024-002498,Davao Del Norte,City of Panabo,Nanyo,"865 Bajada Road, Nanyo, City of Panabo",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-02498,N/A,571,13164974.72,0.5,6582487.36,0.0168,110585.79,2022,2022-03-31,19,8,2,1,42.0,73578.82,64.97,0
712,1757,Individual,Emman I. Dela Cruz,857-671-999-000,"816 Matina Aplaya Road, Panoraon, Maco",Maco,Davao De Oro,356,11-000-000-000356,TD-11-2024-000356,Davao Del Sur,City of Davao,Tagakpan,"Lot 83, Purok 5, Tagakpan, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-00356,N/A,546,1197447.7,0.2,239489.54,0.0112,2682.28,2024,2024-03-31,11,8,3,1,42.1,1838.05,36.39,1
241,952,Individual,Joshua R. David,052-256-364-000,"350 McArthur Highway, Binugao, City of Davao",City of Davao,Davao Del Sur,121,11-000-000-000121,TD-11-2024-000121,Davao Del Sur,City of Davao,Lizada,"514 Torres St, Lizada, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00121,N/A,3039,7821924.98,0.4,3128769.99,0.0128,40048.26,2021,2021-09-30,18,8,3,1,62.3,28580.33,50.13,0
2537,769,Company,Malagos Business Center Partners,869-707-083-000,"304 Buhangin Road, Almendras (Pob.), Padada",Padada,Davao Del Sur,1269,11-000-000-001269,TD-11-2024-001269,Davao Del Sur,City of Davao,Malagos,"947 Maa Road, Malagos, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01269,N/A,268,1696706.12,0.2,339341.22,0.0114,3868.49,2023,2023-03-31,6,5,1,1,39.9,1616.97,45.98,0
1035,698,Company,Buhangin Realty LLC,798-494-586-000,"472 Agdao Road, Sasa, City of Davao",City of Davao,Davao Del Sur,518,11-000-000-000518,TD-11-2024-000518,Davao Del Norte,Carmen,Guadalupe,"483 J.P. Laurel Ave, Guadalupe, Carmen",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00518,N/A,371,5412956.08,0.5,2706478.04,0.0133,35996.16,2021,2021-12-31,8,8,2,0,14.0,7845.33,75.18,0
2438,1521,Individual,Angel W. Luna,621-963-347-000,"829 Diversion Road, San Antonio, Caraga",Caraga,Davao Oriental,1219,11-000-000-001219,TD-11-2024-001219,Davao Oriental,Baganga,Mahanub,"688 Bajada Road, Mahanub, Baganga",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01219,N/A,234,1628154.9,0.2,325630.98,0.0117,3809.88,2024,2024-12-31,12,8,1,1,31.4,1795.86,72.81,0
2419,725,Individual,Ana K. Cruz,825-575-775-000,"677 Bajada Road, Indangan, City of Davao",City of Davao,Davao Del Sur,1210,11-000-000-001210,TD-11-2024-001210,Davao Del Norte,Santo Tomas,Esperanza,"379 Lanang Road, Esperanza, Santo Tomas",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01210,N/A,95,619692.26,0.2,123938.45,0.0121,1499.66,2022,2022-03-31,2,3,1,0,21.6,501.3,81.95,0
4518,1054,Company,Lanang Commercial Hub Partners,154-562-078-000,"182 McArthur Highway, Sirawan, City of Davao",City of Davao,Davao Del Sur,2259,11-000-000-002259,TD-11-2024-002259,Davao Oriental,Governor Generoso,Magdug,"35 Diversion Road, Magdug, Governor Generoso",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02259,N/A,296,1740041.33,0.2,348008.27,0.0115,4002.1,2024,2024-12-31,18,8,2,1,41.5,2221.87,70.84,0
80,1052,Individual,Katrina V. Torres,152-556-064-000,"207 Buhangin Road, Poblacion, Sulop",Sulop,Davao Del Sur,40,11-000-000-000040,TD-11-2024-000040,Davao De Oro,Nabunturan,Bukal,"825 R. Castillo St, Bukal, Nabunturan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00040,N/A,97,381608.38,0.2,76321.68,0.0137,1045.61,2024,2024-03-31,5,4,1,0,23.1,211.29,88.12,0
298,344,Individual,Kristine Y. Luna,444-432-108-000,"25 McArthur Highway, North Lamidan, Don Marcelino",Don Marcelino,Davao Occidental,149,11-000-000-000149,TD/11/2024/000149,Davao Del Sur,City of Digos,Aplaya,"747 Maa Road, Aplaya, City of Digos",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00149,N/A,566,1337201.56,0.4,534880.62,0.0129,6899.96,2024,2024-06-30,21,8,5,2,98.0,9162.81,5.0,1
1122,428,Individual,Jessa L. Fernandez,528-684-696-000,"815 Matina Aplaya Road, Mahanub, Baganga",Baganga,Davao Oriental,561,11-000-000-000561,TD-11-2024-000561,Davao Del Sur,Kiblawan,San Pedro,"818 Maa Road, San Pedro, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00561,N/A,281,1036284.88,0.2,207256.98,0.013,2694.34,2023,2023-03-31,9,8,1,1,29.0,1458.53,76.79,0
81,812,Individual,Bianca M. David,912-836-384-000,"578 Lacson St, Mandug, City of Davao",City of Davao,Davao Del Sur,41,11-000-000-000041,TD-11-2024-000041,Davao Del Sur,City of Davao,Barangay 22-C (Pob.),"405 McArthur Highway, Barangay 22-C (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00041,N/A,118,1145247.37,0.2,229049.47,0.0131,3000.55,2021,2021-09-30,13,8,1,0,19.1,309.17,82.24,0
4388,252,Individual,Juan X. Dela Cruz,352-156-464-000,"360 McArthur Highway, Tawan-tawan, City of Davao",City of Davao,Davao Del Sur,2194,11-000-000-002194,TD/11/2024/002194,Davao Del Sur,City of Davao,Pandaitan,"946 Bajada Road, Pandaitan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02194,N/A,250,1772701.22,0.2,354540.24,0.013,4609.02,2022,2022-03-31,2,3,1,0,21.8,1274.72,73.43,0
4285,454,Individual,Juan W. Samson,554-762-878-000,"586 Torres St, Aragon, Cateel",Cateel,Davao Oriental,2143,11-000-000-002143,TD-11-2024-002143,Davao Oriental,Baganga,Central (Pob.),"484 Torres St, Central (Pob.), Baganga",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-02143,N/A,1203,2416344.13,0.4,966537.65,0.0104,10051.99,2021,2021-03-31,8,8,2,1,51.9,5713.55,47.81,0
1692,992,Individual,Louise C. Abad,092-376-644-000," 344 Bajada Road, Fatima (Benowang), City of Davao  ",City of Davao,Davao Del Sur,846,11-000-000-000846,TD-11-2024-000846,Davao Oriental,Cateel,San Rafael,"Unit 14D, Durian Heights, San Rafael, Cateel",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00846,Unit 14D,46,567359.31,0.25,141839.83,0.015,2127.6,2024,2024-09-30,12,8,3,1,47.2,1491.48,40.66,0
4002,765,Company,Mindanao Prime Estates LLC,865-695-055-000,"641 Maa Road, Barangay 3-A (Pob.), City of Davao",City of Davao,Davao Del Sur,2001,11-000-000-002001,TD-11-2024-002001,Davao Oriental,Governor Generoso,Crispin Dela Cruz,"455 Catalunan Grande Road, Crispin Dela Cruz, Governor Generoso",Mixed Use,MIX-01,Mixed Use Corridor,Residential-Commercial,LOT-02001,N/A,192,1598402.25,0.45,719281.01,0.0164,11796.21,2022,2022-12-31,2,1,1,0,43.2,1863.99,44.0,1
4762,1534,Individual,Dominic Y. Bernardo,634-002-438-000,"921 Maa Road, Bayabas, Nabunturan",Nabunturan,Davao De Oro,2381,11-000-000-002381,TD-11-2024-002381,Davao Oriental,Baganga,Bobonao,"Lot 119, Purok 10, Bobonao, Baganga",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-02381,N/A,312,698551.12,0.2,139710.22,0.0127,1774.32,2024,2024-06-30,13,8,1,1,28.6,947.81,63.44,0
3521,1447,Individual,Therese Y. Navarro,547-741-829-000,"627 Lanang Road, Barangay 37-D (Pob.), City of Davao",City of Davao,Davao Del Sur,1761,11-000-000-001761,TD-11-2024-001761,Davao Del Sur,City of Davao,Mapula,"652 Bonifacio St, Mapula, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01761,N/A,313,1988640.24,0.2,397728.05,0.0108,4295.46,2021,2021-09-30,13,8,2,1,58.3,2314.12,40.75,0
1468,627,Individual,Francis T. Fernandez,727-281-089-000,"444 Lacson St, Lampianao, City of Davao",City of Davao,Davao Del Sur,734,11-000-000-000734,TD-11-2024-000734,Davao Del Sur,City of Davao,Ma-a,"Unit 22A, Lanang Suites, Ma-a, City of Davao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00734,Unit 22A,107,1708506.8,0.25,427126.7,0.0136,5808.92,2023,2023/06/30,10,8,3,1,40.2,4190.01,30.3,1
1919,162,Company,Tagum Business Center Enterprises,262-886-834-000,"71 Bajada Road, Matina Biao, City of Davao",City of Davao,Davao Del Sur,960,11-000-000-000960,TD-11-2024-000960,Davao De Oro,Compostela,Aurora,"514 Diversion Road, Aurora, Compostela",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00960,N/A,362,5185478.71,0.5,2592739.35,0.0182,47187.86,2021,2021-06-30,15,8,1,1,31.1,27642.65,69.94,0
4978,9,Company,Mindanao Logistics Inc.,109-427-763-000,"75 Diversion Road, Central (Pob.), City of Mati",City of Mati,Davao Oriental,2489,11-000-000-002489,TD-11-2024-002489,Davao Del Sur,Matanao,  Camanchiles ,"Unit 20D, Verdon Parc, Camanchiles, Matanao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-02489,Unit 20D,93,1414450.88,0.25,353612.72,0.012,4243.35,2022,2022-12-31,9,8,3,0,35.7,2197.72,41.1,0
3765,510,Individual,Emman P. Fernandez,610-930-270-000,"51 Diversion Road, Santa Cruz, City of Panabo",City of Panabo,Davao Del Norte,1883,11-000-000-001883,TD-11-2024-001883,Davao Del Sur,City of Davao,Ubalde,"108 Buhangin Road, Ubalde, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01883,N/A,581,1232874.48,0.4,493149.79,0.0115,5671.22,2021,2021-03-31,2,2,0,0,0.0,1116.57,86.65,0
2754,1423,Individual,Danica J. Carreon,523-669-661-000,"211 Buhangin Road, Meybio, Jose Abad Santos",Jose Abad Santos,Davao Occidental,1377,11-000-000-001377,TD-11-2024-001377,Davao Del Sur,City of Davao,Talandang,"Lot 107, Purok 7, Talandang, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01377,N/A,597,2756218.24,0.2,551243.65,0.012,6614.92,2022,2022-12-31,15,8,5,2,90.0,8520.69,5.0,1
2857,1504,Individual,Jose E. Flores,604-912-228-000,"833 Agdao Road, Lanuro, Hagonoy",Hagonoy,Davao Del Sur,1429,11-000-000-001429,TD-11-2024-001429,Davao Del Sur,Hagonoy,Lanuro,"33 Torres St, Lanuro, Hagonoy",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01429,N/A,253,1160868.13,0.2,232173.63,0.0108,2507.48,2023,2023-03-31,19,8,3,1,55.4,1669.67,39.29,0
4843,1675,Individual,Bianca S. Galang,775-425-425-000,"748 Buhangin Road, Consolacion, City of Panabo",City of Panabo,Davao Del Norte,2422,11-000-000-002422,TD-11-2024-002422,Davao Del Sur,City of Davao,Tagurano,"510 Bajada Road, Tagurano, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-02422,N/A,2482,3125787.12,0.4,1250314.85,0.0111,13878.49,2022,2022-03-31,4,3,2,1,47.8,9012.26,44.66,1
240,623,Individual,Ramon R. Mendoza,723-269-061-000,"476 J.P. Laurel Ave, Bago Oshiro, City of Davao",City of Davao,Davao Del Sur,120,11-000-000-000120,TD-11-2024-000120,Davao Del Sur,Padada,Tulogan,"272 McArthur Highway, Tulogan, Padada",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00120,N/A,245,1095661.54,0.2,219132.31,0.0115,2520.02,2023,2023-12-31,19,8,3,1,57.4,2027.39,34.19,1
4703,752,Company,Apo Builders Partners,852-656-964-000,"444 Bonifacio St, Calinan (Pob.), City of Davao",City of Davao,Davao Del Sur,2352,11-000-000-002352,TD-11-2024-002352,Davao Oriental,City of Mati,Bobon,"554 J.P. Laurel Ave, Bobon, City of Mati",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02352,N/A,75,343571.74,0.2,68714.35,0.0115,790.22,2023,2023-12-31,3,4,1,0,18.4,224.06,79.85,0
1729,1977,Individual,Althea E. Ramos,077-331-539-000,"513 R. Castillo St, Buda, City of Davao",City of Davao,Davao Del Sur,865,11-000-000-000865,TD-11-2024-000865,Davao Del Sur,City of Davao,  Matina Aplaya ,"617 Bajada Road, Matina Aplaya, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00865,N/A,66,524096.25,0.2,104819.25,0.0114,1194.94,2021,2021-09-30,1,1,0,0,0.0,280.41,66.21,0
